Time_hours,DO_observed,DO_simulated,Residuals
2058,9.61316666666667,7.90813658926946,-1.70503007739721
2059,9.85358333333333,7.90730412934894,-1.94627920398439
2060,10.1414166666667,7.90628954585366,-2.23512712081304
2061,10.4975,7.90512440538515,-2.59237559461485
2062,10.7623333333333,7.90384613425422,-2.85848719907908
2063,10.7880833333333,7.90249801848092,-2.88558531485238
2064,10.5981666666667,7.90112920379458,-2.69703746287212
2065,10.2810833333333,7.89979469563377,-2.38128863769952
2066,9.89375,7.89855535914636,-1.99519464085364
2067,9.52958333333333,7.89750564487536,-1.63207768845797
2068,9.2245,7.89750304534667,-1.32699695465333
2069,8.99133333333334,7.8986891290629,-1.09264420427044
2070,8.89416666666667,7.90076297075595,-0.993403695910717
2071,8.861,7.90344889169726,-0.957551108302741
2072,8.88925,7.90649645969777,-0.982753540302226
2073,8.873,7.90968048910798,-0.963319510892021
2074,8.90558333333333,7.91280104081788,-0.992782292515451
2075,8.95508333333333,7.91568342225701,-1.03939991107632
2076,9.00508333333333,7.91817818739444,-1.08690514593889
2077,9.06641666666667,7.92016113673874,-1.14625552992793
2078,9.09225,7.92153331733804,-1.17071668266196
2079,9.17375,7.92222102277998,-1.25152897722002
2080,9.30225,7.92217579319171,-1.38007420680829
2081,9.44758333333333,7.92137441523994,-1.52620891809339
2082,9.6195,7.91981892213089,-1.69968107786911
2083,9.78741666666667,7.9175365936103,-1.86988007305637
2084,9.99608333333333,7.91457995596345,-2.08150337736988
2085,10.2921666666667,7.91102678201513,-2.38113988465157
2086,10.55025,7.90698009112967,-2.64326990887033
2087,10.7701666666667,7.90256814921092,-2.86759851745578
2088,10.68575,7.89794446870227,-2.78780553129773
2089,10.43175,7.89328780858661,-2.53846219141339
2090,10.1030833333333,7.88880217438638,-2.21428115894692
2091,9.81391666666667,7.88471681816354,-1.92919984850313
2092,9.51691666666667,7.88128623851958,-1.63563042814709
2093,9.33425,7.8787901805955,-1.4554598194045
2094,9.20983333333333,7.87753363607184,-1.33229969726149
2095,9.168,7.87784684316867,-1.29015315683133
2096,9.07641666666667,7.87983756947875,-1.19657909718792
2097,9.03566666666667,7.88198972444805,-1.15367694221862
2098,9.05575,7.8839885912485,-1.1717614087515
2099,9.05008333333333,7.88584519503856,-1.16423813829477
2100,9.1225,7.88756943540027,-1.23493056459973
2101,9.172,7.8891700863392,-1.2828299136608
2102,9.243,7.89065479628448,-1.35234520371552
2103,9.27241666666667,7.89203008808881,-1.38038657857786
2104,9.34358333333333,7.89330135902842,-1.45028197430491
2105,9.46816666666667,7.89447288080311,-1.57369378586356
2106,9.6565,7.89554779953624,-1.76095220046376
2107,9.95483333333333,7.8965281357747,-2.05830519755863
2108,10.3349166666667,7.89741478448895,-2.43750188217775
2109,10.7005833333333,7.89820751507302,-2.80237581826028
2110,10.9140833333333,7.89890497134446,-3.01517836198884
2111,10.8975,7.89950467154441,-2.99799532845559
2112,10.73975,7.90000300833753,-2.83974699166247
2113,10.4803333333333,7.90039524881206,-2.57993808452124
2114,10.1679166666667,7.90067553447978,-2.26724113218692
