Date,Hour,AvgDissolvedOxygenInput,AvgWaterTemperatureInput,AvgDOPercentSaturationInput,AvgDissolvedOxygenOutput,AvgWaterTemperatureOutput,AvgDOPercentSaturationOutput,OxygenInOutDiff,DateHour,DODiffIn,DODiffOut,AvgWaterSurfaceElevationInput,AvgWaterSurfaceElevationOutput,mean_GlobalSolarRadiationCampodarsego,mean_GlobalSolarRadiationLegnaro,mean_Max_AirRel_Humidity,mean_Min_AirRel_Humidity,mean_Tair_mean,sum_Precipitation,WeatherRegime,aggPrecipitation
01-Nov-2023,10,NaN,NaN,NaN,3.44433333333333,14.06425,33.4685140833333,NaN,01-Nov-2023 10:00:00,NaN,-0.0594999999999999,11.11238,8.73531666666667,404,296,75,63,14.3,0,Wet,0
01-Nov-2023,11,NaN,NaN,NaN,3.35425,14.08375,32.6070233333333,NaN,01-Nov-2023 11:00:00,NaN,-0.0900833333333333,11.11238,8.725525,270,267,67,66,15.1,0,Wet,0
01-Nov-2023,12,NaN,NaN,NaN,3.3755,14.226,32.9171730833333,NaN,01-Nov-2023 12:00:00,NaN,0.0212499999999993,11.11238,8.73108333333333,266,246,65,62,15.8,0,Wet,0
01-Nov-2023,13,NaN,NaN,NaN,3.06841666666667,14.2831666666667,29.9594403333333,NaN,01-Nov-2023 13:00:00,NaN,-0.307083333333333,11.11238,8.735,192,164,65,61,16.2,0,Wet,0
01-Nov-2023,14,NaN,NaN,NaN,3.0125,14.27675,29.40891575,NaN,01-Nov-2023 14:00:00,NaN,-0.0559166666666666,11.11238,8.73278333333333,173,158,66,64,16.3,0,Wet,0
01-Nov-2023,15,NaN,NaN,NaN,2.73183333333333,14.3409166666667,26.7065463333333,NaN,01-Nov-2023 15:00:00,NaN,-0.280666666666666,11.11238,8.73106666666667,81,70,78,68,15.6,0,Wet,0
01-Nov-2023,16,NaN,NaN,NaN,3.04183333333333,14.40925,29.7832574166667,NaN,01-Nov-2023 16:00:00,NaN,0.309999999999999,11.11238,8.72500833333333,11,21,85,76,14.5,0,Wet,0
01-Nov-2023,17,NaN,NaN,NaN,2.94658333333333,14.4430833333333,28.872812,NaN,01-Nov-2023 17:00:00,NaN,-0.0952499999999996,11.11238,8.73670833333333,0,0,93,87,13.5,0,Wet,0
01-Nov-2023,18,NaN,NaN,NaN,3.32033333333333,14.4029166666667,32.5035640833333,NaN,01-Nov-2023 18:00:00,NaN,0.373749999999999,11.11238,8.742075,0,0,98,94,12.8,0,Wet,0
01-Nov-2023,19,NaN,NaN,NaN,3.13291666666667,14.3645,30.643127,NaN,01-Nov-2023 19:00:00,NaN,-0.187416666666666,11.11238,8.69283333333333,0,0,100,99,12.5,0,Wet,0
01-Nov-2023,20,NaN,NaN,NaN,3.05408333333333,14.3560833333333,29.8665553333333,NaN,01-Nov-2023 20:00:00,NaN,-0.0788333333333338,11.11238,8.69158333333333,0,0,100,100,11.9,0,Wet,0
01-Nov-2023,21,NaN,NaN,NaN,3.01333333333333,14.3170833333333,29.4431191666667,NaN,01-Nov-2023 21:00:00,NaN,-0.0407499999999996,11.11238,8.69425,0,0,100,100,11.2,0,Wet,0
01-Nov-2023,22,NaN,NaN,NaN,2.92108333333333,14.2934166666667,28.5269649166667,NaN,01-Nov-2023 22:00:00,NaN,-0.0922499999999999,11.11238,8.69811666666667,0,0,100,100,10.7,0,Wet,0
01-Nov-2023,23,NaN,NaN,NaN,2.93258333333333,14.2673333333333,28.6229484166667,NaN,01-Nov-2023 23:00:00,NaN,0.0114999999999998,11.11238,8.7009,0,0,100,100,10.8,0,Wet,0
02-Nov-2023,0,NaN,NaN,NaN,2.87908333333333,14.2319166666667,28.0789851666667,NaN,02-Nov-2023 00:00:00,NaN,-0.0535000000000001,11.11238,8.70005833333333,0,0,100,100,11.6,0,Wet,0
02-Nov-2023,1,NaN,NaN,NaN,2.77816666666667,14.2073333333333,27.080201,NaN,02-Nov-2023 01:00:00,NaN,-0.100916666666667,11.11238,8.69891666666667,0,0,100,100,11.7,0,Wet,0
02-Nov-2023,2,NaN,NaN,NaN,2.64033333333333,14.1836666666667,25.723344,NaN,02-Nov-2023 02:00:00,NaN,-0.137833333333332,11.11238,8.70164166666667,0,0,100,100,11.7,0,Wet,0
02-Nov-2023,3,NaN,NaN,NaN,2.51008333333333,14.16475,24.444326,NaN,02-Nov-2023 03:00:00,NaN,-0.130250000000001,11.11238,8.69881666666667,0,0,100,100,11.5,0,Wet,0
02-Nov-2023,4,NaN,NaN,NaN,2.36783333333333,14.1445833333333,23.0487710833333,NaN,02-Nov-2023 04:00:00,NaN,-0.14225,11.11238,8.6997,0,0,100,100,11.6,0,Wet,0
02-Nov-2023,5,NaN,NaN,NaN,2.39866666666667,14.11575,23.3341929166667,NaN,02-Nov-2023 05:00:00,NaN,0.0308333333333337,11.11238,8.70283333333334,0,0,100,100,11.6,0,Wet,0
02-Nov-2023,6,NaN,NaN,NaN,2.25725,14.0825,21.9424775,NaN,02-Nov-2023 06:00:00,NaN,-0.141416666666667,11.11238,8.70233333333333,0,0,100,100,11.5,0,Wet,0
02-Nov-2023,7,NaN,NaN,NaN,2.14575,14.06225,20.84934625,NaN,02-Nov-2023 07:00:00,NaN,-0.1115,11.11238,8.70036666666667,0,3,100,100,11.7,0.2,Wet,0.2
02-Nov-2023,8,NaN,NaN,NaN,2.1275,14.0426666666667,20.6630175833333,NaN,02-Nov-2023 08:00:00,NaN,-0.0182500000000001,11.11238,8.70339833333333,18,22,100,100,11.7,1.4,Wet,1.6
02-Nov-2023,9,NaN,NaN,NaN,2.02383333333333,14.0261666666667,19.6490493333333,NaN,02-Nov-2023 09:00:00,NaN,-0.103666666666666,11.11238,8.70001583333333,46,91,100,100,12,0,Wet,1.6
02-Nov-2023,10,NaN,NaN,NaN,1.94366666666667,14.03775,18.8756253333333,NaN,02-Nov-2023 10:00:00,NaN,-0.0801666666666672,11.11238,8.698775,100,81,100,100,12.5,0.2,Wet,1.8
02-Nov-2023,11,NaN,NaN,NaN,1.82866666666667,14.0628333333333,17.7685525,NaN,02-Nov-2023 11:00:00,NaN,-0.115,11.11238,8.69841,74,105,100,100,12.9,0.4,Wet,2.2
02-Nov-2023,12,NaN,NaN,NaN,1.85966666666667,14.06225,18.0695828333333,NaN,02-Nov-2023 12:00:00,NaN,0.0309999999999997,11.11238,8.69938166666667,31,46,100,100,12.9,2,Wet,4.2
02-Nov-2023,13,NaN,NaN,NaN,1.99366666666667,14.0709166666667,19.3752835833333,NaN,02-Nov-2023 13:00:00,NaN,0.134,11.11238,8.69995666666667,33,56,100,100,13.1,1,Wet,5.2
02-Nov-2023,14,NaN,NaN,NaN,1.83816666666667,14.1010833333333,17.8756344166667,NaN,02-Nov-2023 14:00:00,NaN,-0.1555,11.11238,8.70049,9,26,100,100,13.4,0.6,Wet,5.8
02-Nov-2023,15,NaN,NaN,NaN,1.98716666666667,14.1063333333333,19.3268611666667,NaN,02-Nov-2023 15:00:00,NaN,0.149,11.11238,8.70362916666667,1,14,100,100,14.5,2.2,Wet,8
02-Nov-2023,16,NaN,NaN,NaN,1.88333333333333,14.1285833333333,18.3261438333333,NaN,02-Nov-2023 16:00:00,NaN,-0.103833333333333,11.11238,8.71923166666667,0,0,100,100,15.3,0.6,Wet,8.6
02-Nov-2023,17,NaN,NaN,NaN,1.642,14.1669166666667,15.99090725,NaN,02-Nov-2023 17:00:00,NaN,-0.241333333333333,11.11238,8.71187916666667,0,0,100,99,15.8,0,Wet,8.6
02-Nov-2023,18,NaN,NaN,NaN,1.49775,14.1820833333333,14.59086675,NaN,02-Nov-2023 18:00:00,NaN,-0.14425,11.11238,8.70270666666667,0,0,98,96,17.6,0.8,Wet,9.4
02-Nov-2023,19,NaN,NaN,NaN,0.752333333333333,14.2340833333333,7.33714816666667,NaN,02-Nov-2023 19:00:00,NaN,-0.745416666666667,11.11238,8.69246666666667,0,0,94,91,17.8,0.4,Wet,9.8
02-Nov-2023,20,NaN,NaN,NaN,0.484333333333333,14.273,4.72767816666667,NaN,02-Nov-2023 20:00:00,NaN,-0.268,11.11238,8.6949025,0,0,100,97,16.3,6.8,Wet,16.6
02-Nov-2023,21,NaN,NaN,NaN,0.385166666666667,14.30775,3.76266933333333,NaN,02-Nov-2023 21:00:00,NaN,-0.0991666666666666,11.11238,8.72925833333333,0,0,100,93,15.1,0.4,Wet,17
02-Nov-2023,22,NaN,NaN,NaN,0.389083333333333,14.2905,3.79952516666667,NaN,02-Nov-2023 22:00:00,NaN,0.00391666666666673,11.11238,8.73989583333334,0,0,100,96,14,3.6,Wet,20.6
02-Nov-2023,23,NaN,NaN,NaN,0.531833333333333,14.26225,5.19021391666667,NaN,02-Nov-2023 23:00:00,NaN,0.14275,11.11238,8.73069666666667,0,0,100,100,13.7,4,Wet,24.6
03-Nov-2023,0,NaN,NaN,NaN,0.666916666666667,14.22475,6.50329208333333,NaN,03-Nov-2023 00:00:00,NaN,0.135083333333333,11.11238,8.7425725,0,0,100,100,13.1,1.6,Wet,26.2
03-Nov-2023,1,NaN,NaN,NaN,0.489583333333333,14.45325,4.79531141666667,NaN,03-Nov-2023 01:00:00,NaN,-0.177333333333333,11.11238,8.74858,0,0,100,100,12.8,0,Wet,26.2
03-Nov-2023,2,NaN,NaN,NaN,0.32425,14.8739166666667,3.20672958333333,NaN,03-Nov-2023 02:00:00,NaN,-0.165333333333333,11.11238,8.74408166666666,0,0,100,100,12.6,0,Wet,26.2
03-Nov-2023,3,NaN,NaN,NaN,0.365333333333333,15.1446666666667,3.63460058333333,NaN,03-Nov-2023 03:00:00,NaN,0.0410833333333333,11.11238,8.72393416666667,0,0,100,100,12.3,0,Wet,26.2
03-Nov-2023,4,NaN,NaN,NaN,0.404083333333333,15.3435833333333,4.03714858333333,NaN,03-Nov-2023 04:00:00,NaN,0.0387500000000001,11.11238,8.707115,0,0,100,100,12.4,0.4,Wet,26.6
03-Nov-2023,5,NaN,NaN,NaN,0.615083333333333,15.33425,6.14287041666667,NaN,03-Nov-2023 05:00:00,NaN,0.211,11.11238,8.83585833333333,0,0,100,100,12.1,0,Wet,26.6
03-Nov-2023,6,NaN,NaN,NaN,0.280333333333333,15.1188333333333,2.78701508333333,NaN,03-Nov-2023 06:00:00,NaN,-0.33475,11.11238,8.84342083333333,0,0,100,100,11.6,0.2,Wet,26.8
03-Nov-2023,7,NaN,NaN,NaN,0.286166666666667,15.2799166666667,2.85503483333333,NaN,03-Nov-2023 07:00:00,NaN,0.00583333333333341,11.11238,8.73434333333333,26,63,100,100,11.8,0,Wet,26.6
03-Nov-2023,8,NaN,NaN,NaN,0.348666666666667,15.3299166666667,3.48234075,NaN,03-Nov-2023 08:00:00,NaN,0.0625,11.11238,8.731135,153,231,100,95,13.4,0,Wet,25.2
03-Nov-2023,9,NaN,NaN,NaN,0.382416666666667,15.34425,3.820563,NaN,03-Nov-2023 09:00:00,NaN,0.0337499999999999,11.11238,8.73752,104,217,89,76,13.4,0,Wet,25.2
03-Nov-2023,10,NaN,NaN,NaN,0.386333333333333,15.3235,3.85803833333333,NaN,03-Nov-2023 10:00:00,NaN,0.00391666666666673,11.11238,8.73580416666667,108,94,90,76,11.9,0,Wet,25
03-Nov-2023,11,NaN,NaN,NaN,0.41075,15.32575,4.10203341666667,NaN,03-Nov-2023 11:00:00,NaN,0.0244166666666666,11.11238,8.73789166666667,69,242,85,75,11.5,0,Wet,24.6
03-Nov-2023,12,NaN,NaN,NaN,0.404666666666667,15.2784166666667,4.0371665,NaN,03-Nov-2023 12:00:00,NaN,-0.00608333333333333,11.11238,8.73473166666667,139,133,90,74,11,0,Wet,22.6
03-Nov-2023,13,NaN,NaN,NaN,0.537083333333333,15.2335,5.35320375,NaN,03-Nov-2023 13:00:00,NaN,0.132416666666667,11.11238,8.7328025,182,417,92,81,11.7,0,Wet,21.6
03-Nov-2023,14,NaN,NaN,NaN,0.518333333333333,15.2190833333333,5.16456333333333,NaN,03-Nov-2023 14:00:00,NaN,-0.0187499999999999,11.11238,8.730875,281,365,72,62,13.7,0,Wet,21
03-Nov-2023,15,NaN,NaN,NaN,0.418916666666667,15.1883333333333,4.17135225,NaN,03-Nov-2023 15:00:00,NaN,-0.0994166666666668,11.11238,8.73181833333333,186,202,62,62,13.9,0,Wet,18.8
03-Nov-2023,16,NaN,NaN,NaN,0.408916666666667,15.1268333333333,4.06629416666667,NaN,03-Nov-2023 16:00:00,NaN,-0.0099999999999999,11.11238,8.74202,32,43,70,63,13.1,0,Wet,18.2
03-Nov-2023,17,NaN,NaN,NaN,0.526666666666667,15.0521666666667,5.22906358333333,NaN,03-Nov-2023 17:00:00,NaN,0.11775,11.11238,8.74669833333333,0,0,73,66,11.5,0,Wet,18.2
03-Nov-2023,18,NaN,NaN,NaN,0.494833333333333,14.982,4.90549158333333,NaN,03-Nov-2023 18:00:00,NaN,-0.0318333333333335,11.11238,8.7289175,0,0,91,73,10.3,0,Wet,17.4
03-Nov-2023,19,NaN,NaN,NaN,0.411833333333333,14.9275833333333,4.0774695,NaN,03-Nov-2023 19:00:00,NaN,-0.0829999999999999,11.11238,8.72529666666667,0,0,97,95,9.1,0,Wet,17
03-Nov-2023,20,NaN,NaN,NaN,0.427583333333333,14.8545833333333,4.22698641666667,NaN,03-Nov-2023 20:00:00,NaN,0.01575,11.11238,8.72600416666667,0,0,98,97,9.3,0,Wet,10.2
03-Nov-2023,21,NaN,NaN,NaN,0.388166666666667,14.7905,3.83204466666667,NaN,03-Nov-2023 21:00:00,NaN,-0.0394166666666668,11.11238,8.72841083333333,0,0,100,98,9.1,0,Wet,9.8
03-Nov-2023,22,NaN,NaN,NaN,0.39025,14.6849166666667,3.84352533333333,NaN,03-Nov-2023 22:00:00,NaN,0.00208333333333338,11.11238,8.7282775,0,0,100,100,8.9,0,Wet,6.2
03-Nov-2023,23,NaN,NaN,NaN,0.3635,14.5944166666667,3.57328341666667,NaN,03-Nov-2023 23:00:00,NaN,-0.02675,11.11238,8.73480166666667,0,0,100,100,8.3,0,Wet,2.2
04-Nov-2023,0,NaN,NaN,NaN,0.303166666666667,14.4814166666667,2.972882,NaN,04-Nov-2023 00:00:00,NaN,-0.0603333333333333,11.11238,8.73315166666667,0,0,100,100,8.1,0,Wet,0.6
04-Nov-2023,1,NaN,NaN,NaN,0.27575,14.3991666666667,2.69911025,NaN,04-Nov-2023 01:00:00,NaN,-0.0274166666666666,11.11238,8.7396,0,0,100,99,7.9,0,Wet,0.6
04-Nov-2023,2,NaN,NaN,NaN,0.26225,14.3005833333333,2.56151191666667,NaN,04-Nov-2023 02:00:00,NaN,-0.0135000000000001,11.11238,8.73930666666667,0,0,100,100,6.6,0,Wet,0.6
04-Nov-2023,3,NaN,NaN,NaN,0.264083333333333,14.1959166666667,2.57350116666667,NaN,04-Nov-2023 03:00:00,NaN,0.00183333333333335,11.11238,8.74199166666667,0,0,100,100,6.3,0,Wet,0.6
04-Nov-2023,4,NaN,NaN,NaN,0.23575,14.0628333333333,2.29077883333333,NaN,04-Nov-2023 04:00:00,NaN,-0.0283333333333333,11.11238,8.7404725,0,0,100,100,5.8,0,Wet,0.2
04-Nov-2023,5,NaN,NaN,NaN,0.225083333333333,13.9666666666667,2.18244566666667,NaN,04-Nov-2023 05:00:00,NaN,-0.0106666666666667,11.11238,8.74006,0,0,100,100,5.4,0,Wet,0.2
04-Nov-2023,6,NaN,NaN,NaN,0.210916666666667,13.8769166666667,2.04110591666667,NaN,04-Nov-2023 06:00:00,NaN,-0.0141666666666666,11.11238,8.74431416666667,0,0,100,100,5,0,Wet,0
04-Nov-2023,7,NaN,NaN,NaN,0.18475,13.7491666666667,1.78286283333333,NaN,04-Nov-2023 07:00:00,NaN,-0.0261666666666667,11.11238,8.74478666666667,41,56,100,100,5.6,0,Wet,0
04-Nov-2023,8,NaN,NaN,NaN,0.172666666666667,13.64325,1.6623505,NaN,04-Nov-2023 08:00:00,NaN,-0.0120833333333334,11.11238,8.74534333333333,176,196,99,74,8.1,0,Wet,0
04-Nov-2023,9,NaN,NaN,NaN,0.165333333333333,13.5873333333333,1.58976933333333,NaN,04-Nov-2023 09:00:00,NaN,-0.00733333333333333,11.11238,8.74335666666667,298,341,67,59,10.8,0,Wet,0
04-Nov-2023,10,NaN,NaN,NaN,0.160666666666667,13.5748333333333,1.54445425,NaN,04-Nov-2023 10:00:00,NaN,-0.0046666666666666,11.11238,8.74596833333333,429,454,60,52,12.3,0,Wet,0
04-Nov-2023,11,NaN,NaN,NaN,0.188416666666667,13.6236666666667,1.81311366666667,NaN,04-Nov-2023 11:00:00,NaN,0.02775,11.11238,8.73886083333334,503,507,54,44,13.8,0,Wet,0
04-Nov-2023,12,NaN,NaN,NaN,0.178666666666667,13.6831666666667,1.72170541666667,NaN,04-Nov-2023 12:00:00,NaN,-0.00975000000000001,11.11238,8.730585,369,405,48,42,14.9,0,Wet,0
04-Nov-2023,13,NaN,NaN,NaN,0.175333333333333,13.8464166666667,1.69551533333333,NaN,04-Nov-2023 13:00:00,NaN,-0.00333333333333333,11.11238,8.72805916666667,405,408,47,45,15.3,0,Wet,0
04-Nov-2023,14,NaN,NaN,NaN,0.139083333333333,13.9044166666667,1.34691483333333,NaN,04-Nov-2023 14:00:00,NaN,-0.03625,11.11238,8.73313416666667,337,342,51,49,15.3,0,Wet,0
04-Nov-2023,15,NaN,NaN,NaN,0.0984166666666667,13.8638333333333,0.952132166666667,NaN,04-Nov-2023 15:00:00,NaN,-0.0406666666666667,11.11238,8.7405175,63,151,60,54,14.8,0,Wet,0
04-Nov-2023,16,NaN,NaN,NaN,0.1815,13.9615,1.75988716666667,NaN,04-Nov-2023 16:00:00,NaN,0.0830833333333333,11.11238,8.7421625,24,28,70,58,13.7,0,Wet,0
04-Nov-2023,17,NaN,NaN,NaN,0.135166666666667,13.8951666666667,1.30852758333333,NaN,04-Nov-2023 17:00:00,NaN,-0.0463333333333333,11.11238,8.73224333333333,0,0,73,67,12.7,0,Wet,0
04-Nov-2023,18,NaN,NaN,NaN,0.144666666666667,13.8885833333333,1.4003415,NaN,04-Nov-2023 18:00:00,NaN,0.00950000000000001,11.11238,8.727565,0,0,74,70,12.6,0,Wet,0
04-Nov-2023,19,NaN,NaN,NaN,0.147166666666667,13.8748333333333,1.42409533333333,NaN,04-Nov-2023 19:00:00,NaN,0.0025,11.11238,8.72070666666667,0,0,82,77,12.1,0.2,Wet,0.2
04-Nov-2023,20,NaN,NaN,NaN,0.151,13.8455833333333,1.46015591666667,NaN,04-Nov-2023 20:00:00,NaN,0.00383333333333338,11.11238,8.55764333333333,0,0,100,88,10.6,2,Wet,2.2
04-Nov-2023,21,NaN,NaN,NaN,0.129166666666667,13.88775,1.25026308333333,NaN,04-Nov-2023 21:00:00,NaN,-0.0218333333333334,11.11238,8.50873083333333,0,0,100,100,10,0.2,Wet,2.4
04-Nov-2023,22,NaN,NaN,NaN,0.149916666666667,13.8370833333333,1.44935091666667,NaN,04-Nov-2023 22:00:00,NaN,0.02075,11.11238,8.63367833333333,0,0,100,100,9.7,2.4,Wet,4.8
04-Nov-2023,23,NaN,NaN,NaN,0.185583333333333,13.7783333333333,1.79210075,NaN,04-Nov-2023 23:00:00,NaN,0.0356666666666667,11.11238,8.7376375,0,0,100,100,9.5,2,Wet,6.8
05-Nov-2023,0,NaN,NaN,NaN,0.189833333333333,13.7058333333333,1.83011083333333,NaN,05-Nov-2023 00:00:00,NaN,0.00425,11.11238,8.74917166666667,0,0,100,100,9.6,1.4,Wet,8.2
05-Nov-2023,1,NaN,NaN,NaN,0.215083333333333,13.623,2.06979208333333,NaN,05-Nov-2023 01:00:00,NaN,0.02525,11.11238,8.735805,0,0,100,100,9.5,1.8,Wet,10
05-Nov-2023,2,NaN,NaN,NaN,0.14925,13.6264166666667,1.43628291666667,NaN,05-Nov-2023 02:00:00,NaN,-0.0658333333333334,11.11238,8.72407333333333,0,0,100,100,9.4,3.2,Wet,13.2
05-Nov-2023,3,NaN,NaN,NaN,0.191916666666667,13.5698333333333,1.84415766666667,NaN,05-Nov-2023 03:00:00,NaN,0.0426666666666667,11.11238,8.75769083333333,0,0,100,100,9.2,5.6,Wet,18.8
05-Nov-2023,4,NaN,NaN,NaN,0.18775,13.495,1.8016365,NaN,05-Nov-2023 04:00:00,NaN,-0.00416666666666665,11.11238,8.776005,0,0,100,100,9.1,0,Wet,18.8
05-Nov-2023,5,NaN,NaN,NaN,0.142166666666667,13.4115,1.36174833333333,NaN,05-Nov-2023 05:00:00,NaN,-0.0455833333333333,11.11238,8.74405,0,0,100,100,9.3,0.6,Wet,19.4
05-Nov-2023,6,NaN,NaN,NaN,0.158833333333333,13.2853333333333,1.51707283333333,NaN,05-Nov-2023 06:00:00,NaN,0.0166666666666667,11.11238,8.6974125,0,0,100,100,10.3,0.2,Wet,19.6
05-Nov-2023,7,NaN,NaN,NaN,0.153,13.1846666666667,1.45806508333333,NaN,05-Nov-2023 07:00:00,NaN,-0.00583333333333336,11.11238,8.70932833333333,47,59,100,100,10.4,0,Wet,19.6
05-Nov-2023,8,NaN,NaN,NaN,0.170583333333333,13.1438333333333,1.62420258333333,NaN,05-Nov-2023 08:00:00,NaN,0.0175833333333333,11.11238,8.723735,198,209,99,87,11.5,0,Wet,19.6
05-Nov-2023,9,NaN,NaN,NaN,0.14425,13.2021666666667,1.37496141666667,NaN,05-Nov-2023 09:00:00,NaN,-0.0263333333333333,11.11238,8.75053166666667,329,348,81,74,13.1,0,Wet,19.6
05-Nov-2023,10,NaN,NaN,NaN,0.188333333333333,13.4315833333333,1.80555508333333,NaN,05-Nov-2023 10:00:00,NaN,0.0440833333333333,11.11238,8.72718166666667,438,449,73,68,14.8,0,Wet,19.6
05-Nov-2023,11,NaN,NaN,NaN,0.269666666666667,13.527,2.58943016666667,NaN,05-Nov-2023 11:00:00,NaN,0.0813333333333333,11.11238,8.72733333333333,491,496,65,61,16.3,0,Wet,19.6
05-Nov-2023,12,NaN,NaN,NaN,0.362583333333333,13.6005,3.48735791666667,NaN,05-Nov-2023 12:00:00,NaN,0.0929166666666666,11.11238,8.73986083333333,485,491,61,56,17.2,0,Wet,19.6
05-Nov-2023,13,NaN,NaN,NaN,0.528666666666667,13.6933333333333,5.09595541666667,NaN,05-Nov-2023 13:00:00,NaN,0.166083333333333,11.11238,8.75010333333333,427,432,56,54,18,0,Wet,19.6
05-Nov-2023,14,NaN,NaN,NaN,0.637333333333333,13.7551666666667,6.15093991666667,NaN,05-Nov-2023 14:00:00,NaN,0.108666666666667,11.11238,8.7408375,318,327,58,55,18.2,0,Wet,19.6
05-Nov-2023,15,NaN,NaN,NaN,0.510083333333333,13.7340833333333,4.92055733333333,NaN,05-Nov-2023 15:00:00,NaN,-0.12725,11.11238,8.7219875,176,185,58,55,17.9,0,Wet,19.6
05-Nov-2023,16,NaN,NaN,NaN,0.746166666666667,13.67375,7.18766666666667,NaN,05-Nov-2023 16:00:00,NaN,0.236083333333333,11.11238,8.73543583333333,34,41,63,57,16.6,0,Wet,19.6
05-Nov-2023,17,NaN,NaN,NaN,0.824,13.6156666666667,7.92795025,NaN,05-Nov-2023 17:00:00,NaN,0.0778333333333332,11.11238,8.73884166666667,0,0,81,63,15,0,Wet,19.6
05-Nov-2023,18,NaN,NaN,NaN,0.82525,13.522,7.92335358333333,NaN,05-Nov-2023 18:00:00,NaN,0.00124999999999997,11.11238,8.72161916666667,0,0,87,85,13.9,0,Wet,19.6
05-Nov-2023,19,NaN,NaN,NaN,0.712666666666667,13.4804166666667,6.83544308333333,NaN,05-Nov-2023 19:00:00,NaN,-0.112583333333333,11.11238,8.718255,0,0,90,88,13.4,0,Wet,19.4
05-Nov-2023,20,NaN,NaN,NaN,0.78,13.4289166666667,7.47381783333333,NaN,05-Nov-2023 20:00:00,NaN,0.0673333333333332,11.11238,8.73572,0,0,88,83,13.1,0,Wet,17.4
05-Nov-2023,21,NaN,NaN,NaN,0.884,13.3821666666667,8.46184291666667,NaN,05-Nov-2023 21:00:00,NaN,0.104,11.11238,8.73490833333334,0,0,86,83,13.1,0,Wet,17.2
05-Nov-2023,22,NaN,NaN,NaN,0.681,13.3289166666667,6.51090666666667,NaN,05-Nov-2023 22:00:00,NaN,-0.203,11.11238,8.72300166666667,0,0,92,85,12,0,Wet,14.8
05-Nov-2023,23,NaN,NaN,NaN,0.536916666666667,13.2931666666667,5.129222,NaN,05-Nov-2023 23:00:00,NaN,-0.144083333333333,11.11238,8.72352666666667,0,0,100,96,10.1,0,Wet,12.8
06-Nov-2023,0,NaN,NaN,NaN,0.61325,13.2560833333333,5.8535085,NaN,06-Nov-2023 00:00:00,NaN,0.0763333333333336,11.11238,8.72825666666667,0,0,100,100,9.5,0,Wet,11.4
06-Nov-2023,1,NaN,NaN,NaN,0.52525,13.2070833333333,5.00808541666667,NaN,06-Nov-2023 01:00:00,NaN,-0.0880000000000002,11.11238,8.73325833333333,0,0,100,100,8.8,0,Wet,9.6
06-Nov-2023,2,NaN,NaN,NaN,0.494666666666667,13.15175,4.71070366666667,NaN,06-Nov-2023 02:00:00,NaN,-0.0305833333333334,11.11238,8.74009166666667,0,0,100,100,8.3,0,Wet,6.4
06-Nov-2023,3,NaN,NaN,NaN,0.409333333333333,13.0931666666667,3.89303541666667,NaN,06-Nov-2023 03:00:00,NaN,-0.0853333333333333,11.11238,8.74391666666667,0,0,100,100,8,0,Wet,0.8
06-Nov-2023,4,NaN,NaN,NaN,0.364666666666667,13.0223333333333,3.46260566666667,NaN,06-Nov-2023 04:00:00,NaN,-0.0446666666666667,11.11238,8.74465,0,0,100,100,7.6,0,Wet,0.8
06-Nov-2023,5,NaN,NaN,NaN,0.308666666666667,12.9405833333333,2.92573608333333,NaN,06-Nov-2023 05:00:00,NaN,-0.0559999999999999,11.11238,8.73199166666667,0,0,100,100,7.2,0,Wet,0.2
06-Nov-2023,6,NaN,NaN,NaN,0.253083333333333,12.8878333333333,2.3959235,NaN,06-Nov-2023 06:00:00,NaN,-0.0555833333333334,11.11238,8.721,0,0,100,100,7.1,0,Wet,0
06-Nov-2023,7,NaN,NaN,NaN,0.25375,12.8854166666667,2.40211866666667,NaN,06-Nov-2023 07:00:00,NaN,0.000666666666666649,11.11238,8.72063333333333,30,48,100,100,7.5,0,Wet,0
06-Nov-2023,8,NaN,NaN,NaN,0.224666666666667,12.8019166666667,2.12282008333333,NaN,06-Nov-2023 08:00:00,NaN,-0.0290833333333333,11.11238,8.724,148,178,100,92,10.5,0,Wet,0
06-Nov-2023,9,NaN,NaN,NaN,0.199333333333333,12.7710833333333,1.88213725,NaN,06-Nov-2023 09:00:00,NaN,-0.0253333333333333,11.11238,8.720375,272,314,84,75,12.9,0,Wet,0
06-Nov-2023,10,NaN,NaN,NaN,0.19025,12.7835,1.79686141666667,NaN,06-Nov-2023 10:00:00,NaN,-0.00908333333333333,11.11238,8.71983333333334,378,430,75,69,14.7,0,Wet,0
06-Nov-2023,11,NaN,NaN,NaN,0.18275,12.8320833333333,1.72791,NaN,06-Nov-2023 11:00:00,NaN,-0.00750000000000003,11.11238,8.71775,474,481,69,65,15.9,0,Wet,0
06-Nov-2023,12,NaN,NaN,NaN,0.169333333333333,12.8898333333333,1.60312066666667,NaN,06-Nov-2023 12:00:00,NaN,-0.0134166666666667,11.109215,8.71919166666667,468,473,59,54,17.8,0,Wet,0
06-Nov-2023,13,NaN,NaN,NaN,0.155083333333333,13.0916666666667,1.47471966666667,NaN,06-Nov-2023 13:00:00,NaN,-0.01425,11.111175,8.64934166666667,412,421,55,53,18.5,0,Wet,0
